,time,y_true,y_pred
41,2011-05-11 07:22:42,4.0,0.63368523
42,2011-05-11 07:22:46,4.0,0.63070977
43,2011-05-11 07:22:49,4.0,0.6335949
44,2011-05-11 07:22:53,4.0,0.6299442
45,2011-05-11 07:22:56,4.0,0.6300353
46,2011-05-11 07:22:59,4.0,0.6360723
47,2011-05-11 07:23:03,4.0,0.63029516
48,2011-05-11 07:23:06,4.0,0.6331121
49,2011-05-11 07:23:10,4.0,0.6325978
50,2011-05-11 07:23:18,4.0,0.63032067
51,2011-05-11 07:23:22,4.0,0.63030016
52,2011-05-11 07:23:25,4.0,0.62796533
53,2011-05-11 07:23:29,4.0,0.629599
54,2011-05-11 07:23:32,4.0,0.63143075
55,2011-05-11 07:23:36,4.0,0.63180196
56,2011-05-11 07:23:39,4.0,0.6329845
57,2011-05-11 07:23:43,4.0,0.63616407
58,2011-05-11 07:23:46,4.0,0.63981473
59,2011-05-11 07:23:49,4.0,0.6290692
60,2011-05-11 07:23:53,4.0,0.6403047
61,2011-05-11 07:23:56,4.0,0.630422
62,2011-05-11 07:24:00,4.0,0.63437593
63,2011-05-11 07:24:03,4.0,0.64583886
64,2011-05-11 07:24:07,4.0,0.63607514
65,2011-05-11 07:24:10,4.0,0.63355863
66,2011-05-11 07:24:19,4.0,0.6303965
67,2011-05-11 07:24:22,4.0,0.6463536
68,2011-05-11 07:24:26,4.0,0.6504611
69,2011-05-11 07:24:29,4.0,0.6391901
70,2011-05-11 07:24:33,4.0,0.636022
71,2011-05-11 07:24:36,4.0,0.63727415
72,2011-05-11 07:24:40,4.0,0.63947
73,2011-05-11 07:24:43,4.0,0.63242924
74,2011-05-11 07:24:47,4.0,0.6408626
75,2011-05-11 07:24:50,4.0,0.6361495
76,2011-05-11 07:24:54,4.0,0.6456591
77,2011-05-11 07:24:57,4.0,0.6430329
78,2011-05-11 07:25:01,4.0,0.62573826
79,2011-05-11 07:25:04,4.0,0.6456536
80,2011-05-11 07:25:07,4.0,0.6447214
81,2011-05-11 07:25:16,4.0,0.6275891
82,2011-05-11 07:25:20,4.0,0.6275207
83,2011-05-11 07:25:23,4.0,0.6238965
84,2011-05-11 07:25:27,4.0,0.62758434
85,2011-05-11 07:25:30,4.0,0.6281048
86,2011-05-11 07:25:34,4.0,0.6277586
87,2011-05-11 07:25:37,4.0,0.6270801
88,2011-05-11 07:25:40,4.0,0.62818277
89,2011-05-11 07:25:44,4.0,0.6322113
90,2011-05-11 07:25:47,4.0,0.6278399
91,2011-05-11 07:25:51,4.0,0.6311704
92,2011-05-11 07:25:54,4.0,0.6277224
93,2011-05-11 07:25:58,4.0,0.62876713
94,2011-05-11 07:26:01,4.0,0.6278225
95,2011-05-11 07:26:04,4.0,0.6295687
96,2011-05-11 07:26:08,4.0,0.6281575
97,2011-05-11 07:26:17,4.0,0.62560546
98,2011-05-11 07:26:20,4.0,0.6283213
99,2011-05-11 07:26:24,4.0,0.6299511
100,2011-05-11 07:26:27,4.0,0.6275836
101,2011-05-11 07:26:30,4.0,0.62796605
102,2011-05-11 07:26:34,4.0,0.62942517
103,2011-05-11 07:26:37,4.0,0.6271061
104,2011-05-11 07:26:41,4.0,0.62907994
105,2011-05-11 07:26:44,4.0,0.6281458
106,2011-05-11 07:26:48,4.0,0.62789667
107,2011-05-11 07:26:51,4.0,0.62834275
108,2011-05-11 07:26:55,4.0,0.62841666
109,2011-05-11 07:26:58,4.0,0.6249629
110,2011-05-11 07:27:01,4.0,0.626119
111,2011-05-11 07:27:05,4.0,0.6263269
112,2011-05-11 07:27:08,4.0,0.6327628
113,2011-05-11 07:27:17,4.0,0.62714374
114,2011-05-11 07:27:21,4.0,0.6282948
115,2011-05-11 07:27:24,4.0,0.6248938
116,2011-05-11 07:27:28,4.0,0.6273879
117,2011-05-11 07:27:31,4.0,0.6256794
118,2011-05-11 07:27:34,4.0,0.6228038
119,2011-05-11 07:27:38,4.0,0.62689483
120,2011-05-11 07:27:41,4.0,0.62825215
121,2011-05-11 07:27:45,4.0,0.63732326
122,2011-05-11 07:27:48,4.0,0.6290966
123,2011-05-11 07:27:52,4.0,0.6540495
124,2011-05-11 07:27:55,4.0,0.62684214
125,2011-05-11 07:27:59,4.0,0.62730277
126,2011-05-11 07:28:02,4.0,0.64285696
127,2011-05-11 07:28:06,4.0,0.6442424
128,2011-05-11 07:28:09,4.0,0.6306032
129,2011-05-11 07:28:18,4.0,0.63376105
130,2011-05-11 07:28:21,4.0,0.6439134
131,2011-05-11 07:28:25,4.0,0.63099205
132,2011-05-11 07:28:28,4.0,0.6238543
133,2011-05-11 07:28:32,4.0,0.6393918
134,2011-05-11 07:28:35,4.0,0.63811886
135,2011-05-11 07:28:38,4.0,0.6330184
136,2011-05-11 07:28:42,4.0,0.63537896
137,2011-05-11 07:28:45,4.0,0.6321806
138,2011-05-11 07:28:49,4.0,0.6302959
139,2011-05-11 07:28:52,4.0,0.63881814
140,2011-05-11 07:28:56,4.0,0.6402303
141,2011-05-11 07:28:59,4.0,0.6331395
142,2011-05-11 07:29:03,4.0,0.6312355
143,2011-05-11 07:29:06,4.0,0.64665663
144,2011-05-11 07:29:10,4.0,0.6377083
145,2011-05-11 07:29:18,4.0,0.62867653
146,2011-05-11 07:29:22,4.0,0.62873495
147,2011-05-11 07:29:25,4.0,0.63959825
148,2011-05-11 07:29:29,4.0,0.6334783
149,2011-05-11 07:29:32,4.0,0.6321529
150,2011-05-11 07:29:36,4.0,0.6315733
151,2011-05-11 07:29:39,4.0,0.6339253
152,2011-05-11 07:29:42,4.0,0.6306342
153,2011-05-11 07:29:46,4.0,0.6289896
154,2011-05-11 07:29:49,4.0,0.6284112
155,2011-05-11 07:29:53,4.0,0.6323441
156,2011-05-11 07:29:56,4.0,0.6329745
157,2011-05-11 07:30:00,4.0,0.6315795
158,2011-05-11 07:30:03,4.0,0.6301733
159,2011-05-11 07:30:07,4.0,0.6255778
160,2011-05-11 07:30:10,4.0,0.6329261
161,2011-05-11 07:30:19,4.0,0.6310483
162,2011-05-11 07:30:22,4.0,0.6308731
163,2011-05-11 07:30:26,4.0,0.63023627
164,2011-05-11 07:30:29,4.0,0.63132393
165,2011-05-11 07:30:33,4.0,0.62759936
166,2011-05-11 07:30:36,4.0,0.6310595
167,2011-05-11 07:30:39,4.0,0.62818825
168,2011-05-11 07:30:43,4.0,0.6307138
169,2011-05-11 07:30:46,4.0,0.63265
170,2011-05-11 07:30:50,4.0,0.63019955
171,2011-05-11 07:30:53,4.0,0.6387545
172,2011-05-11 07:30:57,4.0,0.62779653
173,2011-05-11 07:31:00,4.0,0.62738717
174,2011-05-11 07:31:03,4.0,0.6280662
175,2011-05-11 07:31:07,4.0,0.628029
176,2011-05-11 07:31:16,4.0,0.6299027
177,2011-05-11 07:31:19,4.0,0.63159406
178,2011-05-11 07:31:23,4.0,0.6289047
179,2011-05-11 07:31:26,4.0,0.6285547
180,2011-05-11 07:31:29,4.0,0.6301993
181,2011-05-11 07:31:33,4.0,0.62836945
182,2011-05-11 07:31:36,4.0,0.62929165
183,2011-05-11 07:31:40,4.0,0.63122284
184,2011-05-11 07:31:43,4.0,0.62718594
185,2011-05-11 07:31:47,4.0,0.63193
186,2011-05-11 07:31:50,4.0,0.65677655
187,2011-05-11 07:31:54,4.0,0.6420125
188,2011-05-11 07:31:57,4.0,0.6566335
189,2011-05-11 07:32:01,4.0,0.65480244
190,2011-05-11 07:32:04,4.0,0.64685786
191,2011-05-11 07:32:08,4.0,0.6457585
192,2011-05-11 07:32:16,4.0,0.64285076
193,2011-05-11 07:32:20,4.0,0.64329064
194,2011-05-11 07:32:23,4.0,0.63221085
195,2011-05-11 07:32:27,4.0,0.6339625
196,2011-05-11 07:32:30,4.0,0.6367787
197,2011-05-11 07:32:34,4.0,0.6337172
198,2011-05-11 07:32:37,4.0,0.6353587
199,2011-05-11 07:32:40,4.0,0.6307138
200,2011-05-11 07:32:44,4.0,0.6312026
201,2011-05-11 07:32:47,4.0,0.6373004
202,2011-05-11 07:32:51,4.0,0.64453304
203,2011-05-11 07:32:54,4.0,0.6345984
204,2011-05-11 07:32:58,4.0,0.63064516
205,2011-05-11 07:33:01,4.0,0.641523
206,2011-05-11 07:33:05,4.0,0.6495532
207,2011-05-11 07:33:08,4.0,0.6465336
208,2011-05-11 07:33:17,4.0,0.6307298
209,2011-05-11 07:33:21,4.0,0.6308893
210,2011-05-11 07:33:24,4.0,0.6291913
211,2011-05-11 07:33:28,4.0,0.6323379
212,2011-05-11 07:33:31,4.0,0.6304432
213,2011-05-11 07:33:34,4.0,0.63264
214,2011-05-11 07:33:38,4.0,0.63119686
215,2011-05-11 07:33:41,4.0,0.6321722
216,2011-05-11 07:33:45,4.0,0.6302203
217,2011-05-11 07:33:48,4.0,0.6293024
218,2011-05-11 07:33:52,4.0,0.6311115
219,2011-05-11 07:33:55,4.0,0.62631524
220,2011-05-11 07:33:59,4.0,0.63113844
221,2011-05-11 07:34:02,4.0,0.6293024
222,2011-05-11 07:34:05,4.0,0.62652194
223,2011-05-11 07:34:09,4.0,0.6333238
224,2011-05-11 07:34:18,4.0,0.6315838
225,2011-05-11 07:34:21,4.0,0.63166344
226,2011-05-11 07:34:25,4.0,0.63050187
227,2011-05-11 07:34:28,4.0,0.6297957
228,2011-05-11 07:34:31,4.0,0.6292807
229,2011-05-11 07:34:35,4.0,0.6305922
230,2011-05-11 07:34:38,4.0,0.6303321
231,2011-05-11 07:34:42,4.0,0.63693297
232,2011-05-11 07:34:45,4.0,0.6231357
233,2011-05-11 07:34:48,4.0,0.6253382
234,2011-05-11 07:34:52,4.0,0.623804
235,2011-05-11 07:34:55,4.0,0.62375677
236,2011-05-11 07:34:59,4.0,0.62398446
237,2011-05-11 07:35:02,4.0,0.6268283
238,2011-05-11 07:35:06,4.0,0.6261176
239,2011-05-11 07:35:09,4.0,0.62258947
240,2011-05-11 07:35:18,4.0,0.61882174
241,2011-05-11 07:35:22,4.0,0.62172854
242,2011-05-11 07:35:25,4.0,0.61703575
243,2011-05-11 07:35:29,4.0,0.6245698
244,2011-05-11 07:35:32,4.0,0.62443984
245,2011-05-11 07:35:35,4.0,0.6177083
246,2011-05-11 07:35:39,4.0,0.61808
247,2011-05-11 07:35:42,4.0,0.624838
248,2011-05-11 07:35:46,4.0,0.6352035
249,2011-05-11 07:35:49,4.0,0.6207298
250,2011-05-11 07:35:53,4.0,0.6187421
251,2011-05-11 07:35:56,4.0,0.6281768
252,2011-05-11 07:36:00,4.0,0.63158834
253,2011-05-11 07:36:03,4.0,0.6175269
254,2011-05-11 07:36:07,4.0,0.62129486
255,2011-05-11 07:36:10,4.0,0.62928617
256,2011-05-11 07:36:19,4.0,0.63858426
257,2011-05-11 07:36:23,4.0,0.62872374
258,2011-05-11 07:36:26,4.0,0.6207558
259,2011-05-11 07:36:30,4.0,0.6264528
260,2011-05-11 07:36:33,4.0,0.6319672
261,2011-05-11 07:36:36,4.0,0.6240939
262,2011-05-11 07:36:40,4.0,0.62969506
263,2011-05-11 07:36:43,4.0,0.63753855
264,2011-05-11 07:36:47,4.0,0.62820446
265,2011-05-11 07:36:50,4.0,0.6229292
266,2011-05-11 07:36:54,4.0,0.6239637
267,2011-05-11 07:36:57,4.0,0.63647854
268,2011-05-11 07:37:00,4.0,0.62135804
269,2011-05-11 07:37:04,4.0,0.623279
270,2011-05-11 07:37:07,4.0,0.6236826
271,2011-05-11 07:37:16,4.0,0.6191796
272,2011-05-11 07:37:20,4.0,0.61967075
273,2011-05-11 07:37:23,4.0,0.61696017
274,2011-05-11 07:37:27,4.0,0.6165296
275,2011-05-11 07:37:30,4.0,0.62127125
276,2011-05-11 07:37:34,4.0,0.62205875
277,2011-05-11 07:37:37,4.0,0.6183218
278,2011-05-11 07:37:41,4.0,0.61862504
279,2011-05-11 07:37:44,4.0,0.6207298
280,2011-05-11 07:37:48,4.0,0.6179992
281,2011-05-11 07:37:51,4.0,0.621215
282,2011-05-11 07:37:54,4.0,0.61766875
283,2011-05-11 07:37:58,4.0,0.62053025
284,2011-05-11 07:38:01,4.0,0.6205243
285,2011-05-11 07:38:05,4.0,0.61641276
286,2011-05-11 07:38:08,4.0,0.6191026
287,2011-05-11 07:38:17,4.0,0.6210269
288,2011-05-11 07:38:21,4.0,0.62045205
289,2011-05-11 07:38:24,4.0,0.6257156
290,2011-05-11 07:38:28,4.0,0.62298095
291,2011-05-11 07:38:31,4.0,0.6261953
292,2011-05-11 07:38:34,4.0,0.62174785
293,2011-05-11 07:38:38,4.0,0.61802566
294,2011-05-11 07:38:41,4.0,0.61915004
295,2011-05-11 07:38:45,4.0,0.61810625
296,2011-05-11 07:38:48,4.0,0.6181356
297,2011-05-11 07:38:52,4.0,0.62165606
298,2011-05-11 07:38:55,4.0,0.61853087
299,2011-05-11 07:38:59,4.0,0.62120426
300,2011-05-11 07:39:02,4.0,0.62447226
301,2011-05-11 07:39:06,4.0,0.6198033
302,2011-05-11 07:39:09,4.0,0.61906564
303,2011-05-11 07:39:18,4.0,0.61947334
304,2011-05-11 07:39:21,4.0,0.6195327
305,2011-05-11 07:39:25,4.0,0.61983573
306,2011-05-11 07:39:28,4.0,0.62024724
307,2011-05-11 07:39:32,4.0,0.61862576
308,2011-05-11 07:39:35,4.0,0.6163491
309,2011-05-11 07:39:39,4.0,0.6210133
310,2011-05-11 07:39:42,4.0,0.6184455
311,2011-05-11 07:39:46,4.0,0.61733687
312,2011-05-11 07:39:49,4.0,0.63609064
313,2011-05-11 07:39:52,4.0,0.62124646
314,2011-05-11 07:39:56,4.0,0.62693083
315,2011-05-11 07:39:59,4.0,0.6276525
316,2011-05-11 07:40:03,4.0,0.62213933
317,2011-05-11 07:40:06,4.0,0.6277424
318,2011-05-11 07:40:10,4.0,0.6294993
319,2011-05-11 07:40:18,4.0,0.61935794
320,2011-05-11 07:40:22,4.0,0.6203126
321,2011-05-11 07:40:25,4.0,0.6302377
322,2011-05-11 07:40:29,4.0,0.62308276
323,2011-05-11 07:40:32,4.0,0.620746
324,2011-05-11 07:40:36,4.0,0.6332942
325,2011-05-11 07:40:39,4.0,0.6373476
326,2011-05-11 07:40:43,4.0,0.6216403
327,2011-05-11 07:40:46,4.0,0.62671864
328,2011-05-11 07:40:49,4.0,0.6315688
329,2011-05-11 07:40:53,4.0,0.6198143
330,2011-05-11 07:40:56,4.0,0.62722814
331,2011-05-11 07:41:00,4.0,0.63638747
332,2011-05-11 07:41:03,4.0,0.6159984
333,2011-05-11 07:41:07,4.0,0.6203352
334,2011-05-11 07:41:10,4.0,0.61707056
335,2011-05-11 07:41:19,4.0,0.6206876
336,2011-05-11 07:41:22,4.0,0.6162957
337,2011-05-11 07:41:26,4.0,0.61733043
338,2011-05-11 07:41:29,4.0,0.62140214
339,2011-05-11 07:41:33,4.0,0.61662805
340,2011-05-11 07:41:36,4.0,0.6189352
341,2011-05-11 07:41:40,4.0,0.62185895
342,2011-05-11 07:41:43,4.0,0.61612093
343,2011-05-11 07:41:47,4.0,0.61437047
344,2011-05-11 07:41:50,4.0,0.6185988
345,2011-05-11 07:41:53,4.0,0.6220256
346,2011-05-11 07:41:57,4.0,0.61327064
347,2011-05-11 07:42:01,4.0,0.6234938
348,2011-05-11 07:42:04,4.0,0.6179832
349,2011-05-11 07:42:07,4.0,0.6183251
350,2011-05-11 07:42:16,4.0,0.6193434
351,2011-05-11 07:42:20,4.0,0.62284434
352,2011-05-11 07:42:23,4.0,0.6161128
353,2011-05-11 07:42:27,4.0,0.61566985
354,2011-05-11 07:42:30,4.0,0.61598814
355,2011-05-11 07:42:33,4.0,0.61594284
356,2011-05-11 07:42:37,4.0,0.6154529
357,2011-05-11 07:42:40,4.0,0.6233603
358,2011-05-11 07:42:44,4.0,0.61929715
359,2011-05-11 07:42:47,4.0,0.6126019
360,2011-05-11 07:42:51,4.0,0.6222147
361,2011-05-11 07:42:54,4.0,0.6207377
362,2011-05-11 07:42:57,4.0,0.61134064
363,2011-05-11 07:43:01,4.0,0.61797273
364,2011-05-11 07:43:04,4.0,0.6147553
365,2011-05-11 07:43:08,4.0,0.62220514
366,2011-05-11 07:43:17,4.0,0.61580837
367,2011-05-11 07:43:20,4.0,0.62317383
368,2011-05-11 07:43:23,4.0,0.6138874
369,2011-05-11 07:43:27,4.0,0.6185669
370,2011-05-11 07:43:30,4.0,0.6229917
371,2011-05-11 07:43:34,4.0,0.6158844
372,2011-05-11 07:43:37,4.0,0.6204921
373,2011-05-11 07:43:41,4.0,0.6161128
374,2011-05-11 07:43:44,4.0,0.63520443
375,2011-05-11 07:43:48,4.0,0.6328851
376,2011-05-11 07:43:51,4.0,0.6127256
377,2011-05-11 07:43:55,4.0,0.6306354
378,2011-05-11 07:43:58,4.0,0.63376606
379,2011-05-11 07:44:02,4.0,0.61813223
380,2011-05-11 07:44:05,4.0,0.61515343
381,2011-05-11 07:44:08,4.0,0.62663496
382,2011-05-11 07:44:17,4.0,0.6141535
383,2011-05-11 07:44:21,4.0,0.6268972
384,2011-05-11 07:44:24,4.0,0.62927663
385,2011-05-11 07:44:28,4.0,0.62185776
386,2011-05-11 07:44:31,4.0,0.6240612
387,2011-05-11 07:44:34,4.0,0.6337031
388,2011-05-11 07:44:38,4.0,0.6224412
389,2011-05-11 07:44:41,4.0,0.6191243
390,2011-05-11 07:44:45,4.0,0.6158937
391,2011-05-11 07:44:48,4.0,0.6161977
392,2011-05-11 07:44:52,4.0,0.62836945
393,2011-05-11 07:44:55,4.0,0.61765945
394,2011-05-11 07:44:59,4.0,0.6217562
395,2011-05-11 07:45:02,4.0,0.64397657
396,2011-05-11 07:45:06,4.0,0.6446818
397,2011-05-11 07:45:09,4.0,0.6282469
398,2011-05-11 07:45:18,4.0,0.6247715
399,2011-05-11 07:45:21,4.0,0.62702096
400,2011-05-11 07:45:25,4.0,0.6260122
401,2011-05-11 07:45:28,4.0,0.6290592
402,2011-05-11 07:45:32,4.0,0.62510073
403,2011-05-11 07:45:35,4.0,0.63870776
404,2011-05-11 07:45:38,4.0,0.62699974
405,2011-05-11 07:45:42,4.0,0.6240121
406,2011-05-11 07:45:45,4.0,0.6249205
407,2011-05-11 07:45:49,4.0,0.6365355
408,2011-05-11 07:45:52,4.0,0.64074504
409,2011-05-11 07:45:56,4.0,0.6398424
410,2011-05-11 07:45:59,4.0,0.64156234
411,2011-05-11 07:46:03,4.0,0.63863313
412,2011-05-11 07:46:06,4.0,0.62883556
413,2011-05-11 07:46:10,4.0,0.63776195
414,2011-05-11 07:46:19,4.0,0.6353258
415,2011-05-11 07:46:22,4.0,0.6387323
416,2011-05-11 07:46:25,4.0,0.6415397
417,2011-05-11 07:46:29,4.0,0.6430303
418,2011-05-11 07:46:32,4.0,0.64202845
419,2011-05-11 07:46:36,4.0,0.6371833
420,2011-05-11 07:46:39,4.0,0.63956535
421,2011-05-11 07:46:43,4.0,0.6396891
422,2011-05-11 07:46:46,4.0,0.6326195
423,2011-05-11 07:46:50,4.0,0.6426388
424,2011-05-11 07:46:53,4.0,0.6375655
425,2011-05-11 07:46:57,4.0,0.6396247
426,2011-05-11 07:47:00,4.0,0.6408285
427,2011-05-11 07:47:03,4.0,0.6364521
428,2011-05-11 07:47:07,4.0,0.63634074
429,2011-05-11 07:47:10,4.0,0.638281
430,2011-05-11 07:47:19,4.0,0.63231766
431,2011-05-11 07:47:22,4.0,0.6299764
432,2011-05-11 07:47:26,4.0,0.63147366
433,2011-05-11 07:47:29,4.0,0.629043
434,2011-05-11 07:47:33,4.0,0.6300241
435,2011-05-11 07:47:36,4.0,0.6303426
436,2011-05-11 07:47:40,4.0,0.6336912
437,2011-05-11 07:47:43,4.0,0.6450647
438,2011-05-11 07:47:47,4.0,0.634493
439,2011-05-11 07:47:50,4.0,0.63375986
440,2011-05-11 07:47:53,4.0,0.64932024
441,2011-05-11 07:47:57,4.0,0.6271006
442,2011-05-11 07:48:00,4.0,0.6387645
443,2011-05-11 07:48:04,4.0,0.64997685
444,2011-05-11 07:48:07,4.0,0.6338512
445,2011-05-11 07:48:16,4.0,0.6481782
446,2011-05-11 07:48:19,4.0,0.63993204
447,2011-05-11 07:48:23,4.0,0.64081323
448,2011-05-11 07:48:26,4.0,0.6311809
449,2011-05-11 07:48:30,4.0,0.647138
450,2011-05-11 07:48:33,4.0,0.6419009
451,2011-05-11 07:48:37,4.0,0.63489497
452,2011-05-11 07:48:40,4.0,0.64503086
453,2011-05-11 07:48:44,4.0,0.6331965
454,2011-05-11 07:48:47,4.0,0.6257051
455,2011-05-11 07:48:50,4.0,0.6399201
456,2011-05-11 07:48:54,4.0,0.62979615
457,2011-05-11 07:48:57,4.0,0.63151085
458,2011-05-11 07:49:01,4.0,0.6229876
459,2011-05-11 07:49:04,4.0,0.62456286
460,2011-05-11 07:49:08,4.0,0.6213366
461,2011-05-11 07:49:17,4.0,0.6200441
462,2011-05-11 07:49:20,4.0,0.6216303
463,2011-05-11 07:49:24,4.0,0.6256114
464,2011-05-11 07:49:27,4.0,0.62455356
465,2011-05-11 07:49:31,4.0,0.62296593
466,2011-05-11 07:49:34,4.0,0.6234282
467,2011-05-11 07:49:38,4.0,0.6206838
468,2011-05-11 07:49:41,4.0,0.6211115
469,2011-05-11 07:49:45,4.0,0.6189941
470,2011-05-11 07:49:48,4.0,0.6244885
471,2011-05-11 07:49:52,4.0,0.61824334
472,2011-05-11 07:49:55,4.0,0.62440073
473,2011-05-11 07:49:59,4.0,0.62119305
474,2011-05-11 07:50:02,4.0,0.6257976
475,2011-05-11 07:50:05,4.0,0.62328804
476,2011-05-11 07:50:09,4.0,0.61910284
477,2011-05-11 07:50:18,4.0,0.63069165
478,2011-05-11 07:50:21,4.0,0.6255559
479,2011-05-11 07:50:25,4.0,0.62029564
480,2011-05-11 07:50:28,4.0,0.6263944
481,2011-05-11 07:50:32,4.0,0.62289584
482,2011-05-11 07:50:35,4.0,0.6252624
483,2011-05-11 07:50:38,4.0,0.62383616
484,2011-05-11 07:50:42,4.0,0.6237134
485,2011-05-11 07:50:45,4.0,0.6286136
486,2011-05-11 07:50:49,4.0,0.62514794
487,2011-05-11 07:50:52,4.0,0.6205536
488,2011-05-11 07:50:56,4.0,0.64378893
489,2011-05-11 07:50:59,4.0,0.6287042
490,2011-05-11 07:51:03,4.0,0.6186544
491,2011-05-11 07:51:06,4.0,0.62310517
492,2011-05-11 07:51:09,4.0,0.628646
493,2011-05-11 07:51:18,4.0,0.6254679
494,2011-05-11 07:51:22,4.0,0.6286558
495,2011-05-11 07:51:25,4.0,0.62108886
496,2011-05-11 07:51:29,4.0,0.622172
497,2011-05-11 07:51:32,4.0,0.62334955
498,2011-05-11 07:51:35,4.0,0.62536013
499,2011-05-11 07:51:39,4.0,0.6234065
500,2011-05-11 07:51:42,4.0,0.62667024
501,2011-05-11 07:51:46,4.0,0.61896
502,2011-05-11 07:51:49,4.0,0.6348213
503,2011-05-11 07:51:53,4.0,0.63477314
504,2011-05-11 07:51:56,4.0,0.62415946
505,2011-05-11 07:52:00,4.0,0.62394035
506,2011-05-11 07:52:03,4.0,0.6394006
507,2011-05-11 07:52:07,4.0,0.63509715
508,2011-05-11 07:52:10,4.0,0.62612
509,2011-05-11 07:52:19,4.0,0.6282083
510,2011-05-11 07:52:22,4.0,0.6300508
511,2011-05-11 07:52:26,4.0,0.6336793
512,2011-05-11 07:52:29,4.0,0.62356484
513,2011-05-11 07:52:33,4.0,0.6292335
514,2011-05-11 07:52:36,4.0,0.63020957
515,2011-05-11 07:52:40,4.0,0.62784755
516,2011-05-11 07:52:43,4.0,0.63613117
517,2011-05-11 07:52:46,4.0,0.6236173
518,2011-05-11 07:52:50,4.0,0.6246613
519,2011-05-11 07:52:53,4.0,0.6289526
520,2011-05-11 07:52:57,4.0,0.6274928
521,2011-05-11 07:53:00,4.0,0.6290308
522,2011-05-11 07:53:04,4.0,0.62580025
523,2011-05-11 07:53:07,4.0,0.62064135
524,2011-05-11 07:53:16,4.0,0.62226
525,2011-05-11 07:53:20,4.0,0.6240839
526,2011-05-11 07:53:23,4.0,0.6217052
527,2011-05-11 07:53:27,4.0,0.62231886
528,2011-05-11 07:53:30,4.0,0.6245705
529,2011-05-11 07:53:33,4.0,0.622208
530,2011-05-11 07:53:37,4.0,0.6191882
531,2011-05-11 07:53:40,4.0,0.6314136
532,2011-05-11 07:53:44,4.0,0.6268023
533,2011-05-11 07:53:47,4.0,0.619846
534,2011-05-11 07:53:50,4.0,0.6287538
535,2011-05-11 07:53:54,4.0,0.62403166
536,2011-05-11 07:53:57,4.0,0.61518276
537,2011-05-11 07:54:01,4.0,0.62164414
538,2011-05-11 07:54:04,4.0,0.62721026
539,2011-05-11 07:54:08,4.0,0.6236466
540,2011-05-11 07:54:16,4.0,0.6251255
541,2011-05-11 07:54:20,4.0,0.6238228
542,2011-05-11 07:54:23,4.0,0.619141
543,2011-05-11 07:54:27,4.0,0.6182238
544,2011-05-11 07:54:30,4.0,0.6236404
545,2011-05-11 07:54:34,4.0,0.621034
546,2011-05-11 07:54:37,4.0,0.61906874
547,2011-05-11 07:54:41,4.0,0.6236371
548,2011-05-11 07:54:44,4.0,0.62057984
549,2011-05-11 07:54:48,4.0,0.6201216
550,2011-05-11 07:54:51,4.0,0.62609136
551,2011-05-11 07:54:54,4.0,0.61656916
552,2011-05-11 07:54:58,4.0,0.621663
553,2011-05-11 07:55:01,4.0,0.61777365
554,2011-05-11 07:55:05,4.0,0.62992346
555,2011-05-11 07:55:08,4.0,0.6303369
556,2011-05-11 07:55:17,4.0,0.62714374
557,2011-05-11 07:55:20,4.0,0.62998664
558,2011-05-11 07:55:24,4.0,0.6330594
559,2011-05-11 07:55:28,4.0,0.6344553
